model_name,doi,overall_precision,overall_recall,overall_f1,num_target_items,num_extracted_items,num_matched_items,num_target_materials,num_extracted_materials,num_matched_materials,avg_process_edit_distance,input_tokens,output_tokens,cost_usd,elapsed_seconds,avg_paper_time,max_paper_time,avg_attempts,num_hallucinated,num_total_numbers,hallucination_rate,value_precision,value_recall,value_f1,measurement_precision,measurement_recall,measurement_f1,config_precision,config_recall,config_f1,process_precision,process_recall,process_f1,material_precision,material_recall,material_f1
claude_code,doi_10_3390__e21020169,0.8077,0.8527,0.8291,63,63,45.83,7,7,7,0.4286,812739,97963,3.649026,,,,2.00,0,227,0.0000,0.7630,0.8245,0.7925,0.7275,0.7275,0.7275,0.5714,0.6667,0.6154,0.9524,0.9524,0.9524,1.0000,1.0000,1.0000
claude_code,doi_10_3390__e21030288,0.7674,0.8815,0.8130,43,40,26.00,5,5,5,0.0000,1419588,40008,2.306848,,,,2.00,0,148,0.0000,0.6935,0.7963,0.7414,0.6500,0.6047,0.6265,0.4706,0.8889,0.6154,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
claude_code,doi_10_3390__e21050448,0.4316,0.8329,0.5683,20,23,11.00,5,10,5,3.4000,416402,30242,1.396563,,,,1.00,0,109,0.0000,0.4336,0.8158,0.5662,0.4783,0.5500,0.5116,0.2857,0.5000,0.3636,0.4848,1.0000,0.6531,0.5000,1.0000,0.6667
claude_code,doi_10_3390__ma12071136,0.9072,0.7421,0.8060,53,48,39.00,5,5,5,3.0000,502762,32038,2.012462,,,,2.00,0,106,0.0000,0.8321,0.7315,0.7786,0.8125,0.7358,0.7723,0.9412,0.8421,0.8889,1.0000,0.5000,0.6667,1.0000,1.0000,1.0000
claude_code,doi_10_3390__met10111466,0.6850,0.4823,0.5479,39,8,4.00,7,3,3,1.6667,263314,18317,0.866803,,,,1.00,0,43,0.0000,0.7500,0.4595,0.5698,0.5000,0.1026,0.1702,0.0000,0.0000,0.0000,0.8000,0.9412,0.8649,1.0000,0.4286,0.6000
claude_code,doi_10_3390__met9030351,0.9078,0.7665,0.8291,14,8,7.00,4,3,3,1.6667,468033,17348,1.028533,,,,2.00,0,37,0.0000,0.8600,0.7414,0.7963,0.8750,0.5000,0.6364,1.0000,1.0000,1.0000,0.8889,0.6667,0.7619,1.0000,0.7500,0.8571
claude_code,OVERALL,0.8037,0.7631,0.7806,674,611,453.13,101,100,95,0.8947,8950814,609802,28.822750,0.0,0.0,0.0,1.32,0,1850,0.0000,0.7482,0.7431,0.7456,0.7416,0.6723,0.7053,0.7381,0.5225,0.6118,0.8819,0.8606,0.8711,0.9500,0.9406,0.9453
codex,doi_10_1016__j_proeng_2012_03_043,0.8110,0.7369,0.7707,12,12,10.33,4,4,4,0.0000,183799,2314,0.087529,,,,1.00,0,35,0.0000,0.9220,0.7738,0.8414,0.8611,0.8611,0.8611,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
codex,doi_10_1038__ncomms10602,0.7013,0.7010,0.6999,19,22,17.00,1,1,1,2.0000,401285,5466,0.181634,,,,1.00,0,43,0.0000,0.7692,0.8163,0.7921,0.7727,0.8947,0.8293,0.0000,0.0000,0.0000,0.8333,0.7143,0.7692,1.0000,1.0000,1.0000
codex,doi_10_1038__s41467_019_08460_2,0.5979,0.4530,0.5057,18,18,6.50,5,6,5,2.0000,433736,5375,0.236141,,,,1.00,0,50,0.0000,0.5724,0.3625,0.4439,0.3611,0.3611,0.3611,0.0000,0.0000,0.0000,0.9333,0.6087,0.7368,0.8333,1.0000,0.9091
codex,doi_10_1038__s41467_019_10533_1,0.9027,0.7536,0.8018,18,16,16.00,7,7,7,2.0000,408110,4387,0.190366,,,,1.00,0,51,0.0000,0.9054,0.8072,0.8535,1.0000,0.8889,0.9412,1.0000,0.3333,0.5000,0.7500,0.7500,0.7500,1.0000,1.0000,1.0000
codex,doi_10_1038__s41598_017_16509_9,0.8370,0.8347,0.8288,16,19,12.12,3,3,3,1.3333,482556,8305,0.272077,,,,2.00,0,46,0.0000,0.7285,0.8389,0.7798,0.6377,0.7573,0.6924,1.0000,0.6667,0.8000,0.8636,0.8261,0.8444,1.0000,1.0000,1.0000
codex,doi_10_1038__s41598_019_43329_w,0.9076,0.7279,0.7818,44,39,32.75,5,5,5,0.0000,724798,9339,0.310301,,,,2.00,0,108,0.0000,0.8151,0.6783,0.7405,0.8397,0.7443,0.7892,1.0000,0.2581,0.4103,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
codex,doi_10_1155__2019__2157592,0.8451,0.4937,0.5868,18,8,8.00,12,3,3,1.0000,259668,3591,0.122661,,,,1.00,0,22,0.0000,0.8235,0.3457,0.4870,1.0000,0.4444,0.6154,1.0000,1.0000,1.0000,0.6667,0.6667,0.6667,1.0000,0.2500,0.4000
codex,doi_10_3390__coatings9010016,0.4033,0.4023,0.3938,43,27,6.00,3,2,2,3.5000,535091,11055,0.332962,,,,3.00,0,75,0.0000,0.2816,0.2871,0.2843,0.2222,0.1395,0.1714,0.0833,0.1250,0.1000,0.5000,0.7000,0.5833,1.0000,0.6667,0.8000
codex,doi_10_3390__e16020870,0.9948,0.9482,0.9703,47,47,45.20,6,6,6,0.0000,369854,4625,0.166666,,,,1.00,0,138,0.0000,0.9896,0.8963,0.9407,0.9617,0.9617,0.9617,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
codex,doi_10_3390__e18050189,0.8051,0.7627,0.7823,10,9,3.67,1,1,1,0.0000,277438,2500,0.117720,,,,1.00,0,25,0.0000,0.6102,0.5255,0.5647,0.4074,0.3667,0.3860,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
codex,doi_10_3390__e21010015,0.9239,0.9868,0.9532,68,85,65.50,6,6,6,0.0000,242468,7798,0.207302,,,,1.00,0,236,0.0000,0.8478,0.9735,0.9063,0.7706,0.9632,0.8562,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
codex,doi_10_3390__e21020114,0.7334,0.7753,0.7532,98,100,53.50,7,7,7,0.0000,480351,9124,0.322222,,,,3.00,0,230,0.0000,0.5044,0.5506,0.5265,0.5350,0.5459,0.5404,0.8750,1.0000,0.9333,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
codex,doi_10_3390__e21020122,0.6408,0.6901,0.6635,31,27,22.90,8,8,8,1.0000,370908,5383,0.171865,,,,1.00,0,80,0.0000,0.7416,0.7802,0.7604,0.8481,0.7387,0.7897,0.0000,0.0000,0.0000,0.6000,0.7500,0.6667,1.0000,1.0000,1.0000
codex,doi_10_3390__e21020169,0.7060,0.6649,0.6721,63,70,39.00,7,7,7,4.2857,521036,11278,0.342937,,,,2.00,0,248,0.0000,0.6120,0.6703,0.6399,0.5571,0.6190,0.5865,0.4091,0.5000,0.4500,0.9429,0.5238,0.6735,1.0000,1.0000,1.0000
codex,doi_10_3390__e21030288,0.6104,0.6574,0.6295,43,39,15.00,5,5,5,0.0000,406364,6545,0.324169,,,,2.00,0,135,0.0000,0.4457,0.4815,0.4629,0.3846,0.3488,0.3659,0.2500,0.4444,0.3200,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
codex,doi_10_3390__e21050448,0.6275,0.8427,0.7037,20,16,12.25,5,4,4,3.2500,324710,5263,0.178043,,,,3.00,0,54,0.0000,0.6263,0.8204,0.7104,0.7656,0.6125,0.6806,0.4286,0.7500,0.5455,0.5000,1.0000,0.6667,1.0000,0.8000,0.8889
codex,doi_10_3390__ma12071136,0.8796,0.7735,0.8201,53,50,46.00,5,5,5,3.0000,479542,8702,0.262684,,,,2.00,0,108,0.0000,0.8593,0.7785,0.8169,0.9200,0.8679,0.8932,1.0000,0.8947,0.9444,0.7500,0.5000,0.6000,1.0000,1.0000,1.0000
codex,doi_10_3390__met10111466,0.7950,0.9043,0.8409,39,34,33.00,7,7,7,2.1429,419033,6178,0.198872,,,,1.00,0,105,0.0000,0.7532,0.9280,0.8315,0.9706,0.8462,0.9041,0.9000,0.7500,0.8182,0.6667,0.8889,0.7619,1.0000,1.0000,1.0000
codex,doi_10_3390__met9030351,0.6898,0.6512,0.6424,14,15,8.30,4,3,3,2.0000,374481,5656,0.184561,,,,3.00,0,44,0.0000,0.6368,0.6873,0.6611,0.5533,0.5929,0.5724,0.1429,0.5000,0.2222,1.0000,0.6000,0.7500,1.0000,0.7500,0.8571
codex,OVERALL,0.7543,0.7149,0.7335,674,653,453.02,101,90,89,1.4270,7695228,122884,4.210711,0.0,0.0,0.0,1.68,0,1833,0.0000,0.6915,0.6927,0.6921,0.6937,0.6721,0.6828,0.6429,0.5562,0.5964,0.8187,0.7650,0.7910,0.9889,0.8812,0.9319
gemini_cli,doi_10_1016__j_proeng_2012_03_043,0.9389,0.9702,0.9540,12,16,10.67,4,4,4,0.0000,209370,3957,0.309011,,,,4.00,0,35,0.0000,0.8778,0.9405,0.9080,0.6667,0.8889,0.7619,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini_cli,doi_10_1038__ncomms10602,0.7552,0.9422,0.8189,19,23,16.33,1,1,1,0.0000,364402,5522,0.443826,,,,3.00,0,47,0.0000,0.7104,0.8844,0.7879,0.7101,0.8596,0.7778,0.3333,1.0000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini_cli,doi_10_1038__s41467_019_08460_2,0.3994,0.3828,0.3864,18,20,5.00,5,6,5,3.2000,241851,5929,0.385169,,,,2.00,0,52,0.0000,0.3889,0.2917,0.3333,0.2500,0.2778,0.2632,0.0000,0.0000,0.0000,0.4000,0.4348,0.4167,0.8333,1.0000,0.9091
gemini_cli,doi_10_1038__s41467_019_10533_1,0.9068,0.8958,0.9012,18,16,16.00,7,7,7,2.0000,296192,1844,0.441447,,,,1.00,0,51,0.0000,0.9136,0.8916,0.9024,1.0000,0.8889,0.9412,1.0000,1.0000,1.0000,0.7500,0.7500,0.7500,1.0000,1.0000,1.0000
gemini_cli,doi_10_1038__s41598_017_16509_9,0.8855,0.8854,0.8839,16,19,15.62,3,3,3,1.0000,309039,5246,0.421991,,,,3.00,0,37,0.0000,0.8231,0.8730,0.8473,0.8219,0.9760,0.8924,1.0000,0.8333,0.9091,0.8696,0.8696,0.8696,1.0000,1.0000,1.0000
gemini_cli,doi_10_1038__s41598_019_43329_w,0.9757,0.8614,0.9123,44,39,37.25,5,5,5,0.0000,275678,4141,0.385016,,,,2.00,0,108,0.0000,0.9513,0.7517,0.8398,0.9551,0.8466,0.8976,1.0000,0.9032,0.9492,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini_cli,doi_10_1155__2019__2157592,0.8158,0.9413,0.8693,18,17,17.00,12,12,12,1.6667,88606,2549,0.105288,,,,2.00,0,87,0.0000,0.8134,0.9397,0.8720,1.0000,0.9444,0.9714,1.0000,1.0000,1.0000,0.5455,0.8571,0.6667,1.0000,1.0000,1.0000
gemini_cli,doi_10_3390__coatings9010016,0.6507,0.4990,0.5517,43,17,8.00,3,3,3,3.0000,178917,6019,0.195423,,,,4.00,0,67,0.0000,0.4430,0.3302,0.3784,0.4706,0.1860,0.2667,0.7500,0.7500,0.7500,0.8333,0.3571,0.5000,1.0000,1.0000,1.0000
gemini_cli,doi_10_3390__e16020870,0.9703,0.9482,0.9590,47,47,45.20,6,6,6,0.0000,106140,3283,0.134359,,,,1.00,0,138,0.0000,0.9407,0.8963,0.9180,0.9617,0.9617,0.9617,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini_cli,doi_10_3390__e18050189,0.9648,0.9002,0.9301,10,9,7.82,1,1,1,0.0000,254667,1532,0.327738,,,,1.00,0,25,0.0000,0.9296,0.8005,0.8602,0.8685,0.7817,0.8228,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini_cli,doi_10_3390__e21010015,0.9469,0.9408,0.9435,68,80,65.50,6,6,6,0.0000,120496,4912,0.167852,,,,1.00,0,206,0.0000,0.8938,0.9089,0.9013,0.8187,0.9632,0.8851,1.0000,0.9091,0.9524,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini_cli,doi_10_3390__e21020114,0.9644,0.9093,0.9354,98,98,94.70,7,7,7,0.0000,282024,10620,0.513025,,,,3.00,0,195,0.0000,0.9288,0.8615,0.8939,0.9663,0.9663,0.9663,1.0000,0.8571,0.9231,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini_cli,doi_10_3390__e21020122,0.6652,0.7323,0.6963,31,28,26.00,8,8,8,1.0000,290630,2609,0.332223,,,,2.00,0,79,0.0000,0.7905,0.8646,0.8259,0.9286,0.8387,0.8814,0.0000,0.0000,0.0000,0.6000,0.7500,0.6667,1.0000,1.0000,1.0000
gemini_cli,doi_10_3390__e21020169,0.8682,0.8712,0.8697,63,58,46.00,7,7,7,0.4286,199307,8822,0.306392,,,,2.00,0,218,0.0000,0.8055,0.8114,0.8084,0.7931,0.7302,0.7603,0.8333,0.8333,0.8333,0.9524,0.9524,0.9524,1.0000,1.0000,1.0000
gemini_cli,doi_10_3390__e21030288,0.5469,0.5043,0.5230,43,33,11.00,5,5,5,0.0000,112780,3170,0.138905,,,,2.00,0,88,0.0000,0.3937,0.3086,0.3460,0.3333,0.2558,0.2895,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini_cli,doi_10_3390__e21050448,0.5821,0.8105,0.6623,20,20,13.00,5,4,4,3.2500,211890,4543,0.402089,,,,2.00,0,57,0.0000,0.5784,0.8310,0.6821,0.6500,0.6500,0.6500,0.2857,0.5000,0.3636,0.5000,1.0000,0.6667,1.0000,0.8000,0.8889
gemini_cli,doi_10_3390__ma12071136,0.9625,0.7567,0.8376,53,50,42.00,5,5,5,3.0000,580845,4466,0.585602,,,,3.00,0,108,0.0000,0.9250,0.7450,0.8253,0.8400,0.7925,0.8155,1.0000,0.8947,0.9444,1.0000,0.5000,0.6667,1.0000,1.0000,1.0000
gemini_cli,doi_10_3390__met10111466,0.7737,0.7732,0.7704,39,28,19.00,7,6,6,1.8333,144526,2551,0.143669,,,,1.00,0,92,0.0000,0.7440,0.7623,0.7530,0.6786,0.4872,0.5672,0.7000,0.5833,0.6364,0.7333,0.8800,0.8000,1.0000,0.8571,0.9231
gemini_cli,doi_10_3390__met9030351,0.6798,0.7105,0.6917,14,15,8.55,4,5,4,2.5000,400698,5778,0.492070,,,,4.00,0,51,0.0000,0.6838,0.7356,0.7088,0.5700,0.6107,0.5897,0.5000,0.5000,0.5000,0.7143,0.5882,0.6452,0.8000,1.0000,0.8889
gemini_cli,OVERALL,0.8159,0.8004,0.8079,674,633,504.63,101,101,99,1.2323,4668058,87493,6.231095,0.0,0.0,0.0,2.26,0,1741,0.0000,0.7884,0.7575,0.7727,0.7972,0.7487,0.7722,0.7692,0.7303,0.7493,0.7965,0.8252,0.8106,0.9802,0.9802,0.9802
