model_name,doi,overall_precision,overall_recall,overall_f1,num_target_items,num_extracted_items,num_matched_items,num_target_materials,num_extracted_materials,num_matched_materials,avg_process_edit_distance,input_tokens,output_tokens,cost_usd,elapsed_seconds,avg_paper_time,max_paper_time,avg_attempts,num_hallucinated,num_total_numbers,hallucination_rate,value_precision,value_recall,value_f1,measurement_precision,measurement_recall,measurement_f1,config_precision,config_recall,config_f1,process_precision,process_recall,process_f1,material_precision,material_recall,material_f1
claude-haiku-4-5,doi_10_3390__met10111466,0.7803,0.7419,0.7572,39,38,24.00,7,5,5,0.2000,42782,7132,0.078442,,,,2.00,0,79,0.0000,0.7105,0.7431,0.7265,0.6316,0.6154,0.6234,0.5000,0.5000,0.5000,1.0000,0.9412,0.9697,1.0000,0.7143,0.8333
claude-haiku-4-5,doi_10_3390__met9030351,0.5803,0.6562,0.6044,14,19,7.30,4,3,3,0.0000,54521,6014,0.084591,,,,3.00,0,64,0.0000,0.4606,0.6873,0.5516,0.3842,0.5214,0.4424,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.7500,0.8571
claude-haiku-4-5,OVERALL,0.7205,0.7624,0.7397,674,720,459.88,101,93,90,0.2667,878756,124572,1.501616,0.0,0.0,0.0,1.95,0,2035,0.0000,0.6110,0.6949,0.6503,0.6387,0.6823,0.6598,0.5337,0.5787,0.5553,0.9486,0.9723,0.9603,0.9677,0.8911,0.9278
gpt-5-mini-medium,doi_10_1016__j_proeng_2012_03_043,0.9702,0.9702,0.9702,12,12,10.67,4,4,4,0.0000,21961,4852,0.075971,,,,2.00,0,35,0.0000,0.9405,0.9405,0.9405,0.8889,0.8889,0.8889,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_1038__ncomms10602,0.7568,0.8398,0.7944,19,21,19.00,1,1,1,0.0000,17642,3734,0.059393,,,,1.00,0,43,0.0000,0.8136,0.9796,0.8889,0.9048,1.0000,0.9500,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_1038__s41467_019_08460_2,0.7013,0.7067,0.6900,18,32,12.15,5,3,3,2.0000,16987,6017,0.081404,,,,1.00,0,58,0.0000,0.6168,0.6734,0.6439,0.3797,0.6750,0.4860,0.6667,0.5333,0.5926,0.7143,1.0000,0.8333,1.0000,0.6000,0.7500
gpt-5-mini-medium,doi_10_1038__s41467_019_10533_1,0.7791,0.7892,0.7840,18,18,11.00,7,7,7,0.0000,38242,6264,0.110442,,,,2.00,0,53,0.0000,0.5581,0.5783,0.5680,0.6111,0.6111,0.6111,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_1038__s41598_017_16509_9,0.7397,0.8375,0.7825,16,21,12.50,3,3,3,0.0000,13689,5800,0.075111,,,,1.00,0,42,0.0000,0.6794,0.8750,0.7649,0.5952,0.7812,0.6757,0.3333,0.3333,0.3333,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_1038__s41598_019_43329_w,0.5864,0.6657,0.6196,44,39,33.17,5,5,5,0.0000,79569,17304,0.272501,,,,3.00,0,104,0.0000,0.3493,0.4959,0.4099,0.8504,0.7538,0.7992,0.4118,0.4516,0.4308,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_1155__2019__2157592,0.7384,0.9056,0.7961,18,18,15.00,12,10,10,1.2000,12336,7026,0.085680,,,,1.00,0,76,0.0000,0.7815,0.8611,0.8194,0.8333,0.8333,0.8333,0.4286,1.0000,0.6000,0.6667,1.0000,0.8000,1.0000,0.8333,0.9091
gpt-5-mini-medium,doi_10_3390__coatings9010016,0.4427,0.5526,0.4784,43,40,7.00,3,3,3,4.0000,57797,18897,0.261216,,,,3.00,0,103,0.0000,0.2500,0.3302,0.2846,0.1750,0.1628,0.1687,0.4000,0.2500,0.3077,0.5385,1.0000,0.7000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_3390__e16020870,0.8360,0.8149,0.8251,47,47,33.80,6,6,6,0.0000,17097,8889,0.110261,,,,1.00,0,144,0.0000,0.6721,0.6298,0.6503,0.7191,0.7191,0.7191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_3390__e18050189,0.8986,0.8875,0.8930,10,10,7.90,1,1,1,0.0000,37631,5349,0.100529,,,,2.00,0,29,0.0000,0.7971,0.7750,0.7859,0.7900,0.7900,0.7900,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_3390__e21010015,0.9651,0.9868,0.9757,68,73,62.75,6,6,6,0.0000,20753,8515,0.111091,,,,1.00,0,212,0.0000,0.9302,0.9735,0.9513,0.8596,0.9228,0.8901,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_3390__e21020114,0.5181,0.5528,0.5338,98,101,41.50,7,7,7,0.0000,76082,20611,0.301212,,,,3.00,0,239,0.0000,0.3362,0.4055,0.3676,0.4109,0.4235,0.4171,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_3390__e21020122,0.6773,0.7823,0.7249,31,31,23.00,8,8,8,0.5000,41098,9739,0.148762,,,,3.00,0,87,0.0000,0.7345,0.8646,0.7943,0.7419,0.7419,0.7419,0.0000,0.0000,0.0000,0.8000,1.0000,0.8889,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_3390__e21020169,0.8563,0.8151,0.8308,63,58,51.00,7,5,5,1.0000,42690,15948,0.212842,,,,2.00,0,209,0.0000,0.8327,0.8327,0.8327,0.8793,0.8095,0.8430,0.7333,0.6111,0.6667,0.9000,1.0000,0.9474,1.0000,0.7143,0.8333
gpt-5-mini-medium,doi_10_3390__e21030288,0.6513,0.6759,0.6630,43,40,15.00,5,5,5,0.0000,70575,13259,0.220809,,,,3.00,0,141,0.0000,0.4693,0.5185,0.4927,0.3750,0.3488,0.3614,0.4444,0.4444,0.4444,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_3390__e21050448,0.7348,0.9207,0.8039,20,18,17.00,5,4,4,2.2500,13031,5931,0.075599,,,,1.00,0,48,0.0000,0.7619,0.9014,0.8258,0.9444,0.8500,0.8947,0.5714,1.0000,0.7273,0.5909,1.0000,0.7429,1.0000,0.8000,0.8889
gpt-5-mini-medium,doi_10_3390__ma12071136,0.9824,0.9439,0.9625,53,48,43.75,5,5,5,0.0000,105367,18128,0.312989,,,,4.00,0,106,0.0000,0.9648,0.9195,0.9416,0.9115,0.8255,0.8663,1.0000,0.8947,0.9444,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-mini-medium,doi_10_3390__met10111466,0.5789,0.5744,0.5492,39,35,10.00,7,3,3,3.0000,34911,10836,0.151999,,,,2.00,0,75,0.0000,0.4643,0.4952,0.4793,0.2857,0.2564,0.2703,0.5000,0.4167,0.4545,0.6087,1.0000,0.7568,1.0000,0.4286,0.6000
gpt-5-mini-medium,doi_10_3390__met9030351,0.4959,0.5371,0.5054,14,19,4.30,4,3,3,0.0000,105761,23950,0.371701,,,,6.00,0,64,0.0000,0.2918,0.4492,0.3538,0.2263,0.3071,0.2606,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.7500,0.8571
gpt-5-mini-medium,OVERALL,0.7161,0.7655,0.7382,674,681,430.48,101,89,89,0.6404,823219,211049,3.139514,0.0,0.0,0.0,2.21,0,1868,0.0000,0.6174,0.6915,0.6524,0.6321,0.6387,0.6354,0.5714,0.5843,0.5778,0.8586,1.0000,0.9239,1.0000,0.8812,0.9368
gemini-3-flash,doi_10_1016__j_proeng_2012_03_043,0.9389,0.9702,0.9540,12,16,10.67,4,4,4,0.0000,11241,9173,0.033140,,,,1.00,0,35,0.0000,0.8778,0.9405,0.9080,0.6667,0.8889,0.7619,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3-flash,doi_10_1038__ncomms10602,0.7840,0.8194,0.8010,19,20,17.00,1,1,1,0.0000,18814,9253,0.037166,,,,1.00,0,41,0.0000,0.8679,0.9388,0.9020,0.8500,0.8947,0.8718,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3-flash,doi_10_1038__s41467_019_08460_2,0.9053,0.6785,0.7595,18,17,14.33,5,4,4,0.2500,17903,6540,0.028571,,,,1.00,0,46,0.0000,0.8917,0.6369,0.7431,0.8431,0.7963,0.8190,0.8000,0.2667,0.4000,0.9474,1.0000,0.9730,1.0000,0.8000,0.8889
gemini-3-flash,doi_10_1038__s41467_019_10533_1,1.0000,1.0000,1.0000,18,18,18.00,7,7,7,0.0000,19545,6975,0.030697,,,,1.00,0,53,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3-flash,doi_10_1038__s41598_017_16509_9,0.8896,0.7498,0.8004,16,16,15.50,3,3,3,4.0000,14654,15549,0.053974,,,,1.00,0,31,0.0000,0.7792,0.7083,0.7421,0.9688,0.9688,0.9688,1.0000,1.0000,1.0000,1.0000,0.4783,0.6471,1.0000,1.0000,1.0000
gemini-3-flash,doi_10_1038__s41598_019_43329_w,0.8670,0.9734,0.9103,44,44,43.17,5,5,5,0.0000,52815,21347,0.090449,,,,2.00,0,138,0.0000,0.7339,0.9854,0.8413,0.9811,0.9811,0.9811,1.0000,0.8710,0.9310,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3-flash,doi_10_1155__2019__2157592,1.0000,1.0000,1.0000,18,18,18.00,12,12,12,0.0000,13517,16191,0.055331,,,,1.00,0,88,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3-flash,doi_10_3390__coatings9010016,0.7871,0.7837,0.7784,43,43,36.00,3,3,3,0.0000,63856,35105,0.137243,,,,3.00,0,100,0.0000,0.7241,0.7925,0.7568,0.8372,0.8372,0.8372,0.5000,0.2500,0.3333,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3-flash,doi_10_3390__e16020870,0.9804,0.9804,0.9804,47,47,44.00,6,6,6,0.0000,18450,11450,0.043575,,,,1.00,0,156,0.0000,0.9607,0.9607,0.9607,0.9362,0.9362,0.9362,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3-flash,doi_10_3390__e18050189,1.0000,1.0000,1.0000,10,10,10.00,1,1,1,0.0000,19647,5942,0.027650,,,,1.00,0,30,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3-flash,doi_10_3390__e21010015,1.0000,1.0000,1.0000,68,68,68.00,6,6,6,0.0000,22381,18020,0.065251,,,,1.00,0,202,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3-flash,doi_10_3390__e21020114,0.7322,0.8047,0.7638,98,98,54.67,7,7,7,0.0000,113464,40463,0.178121,,,,4.00,0,228,0.0000,0.5544,0.6094,0.5806,0.5578,0.5578,0.5578,0.7000,1.0000,0.8235,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3-flash,doi_10_3390__e21020122,0.7974,0.7927,0.7950,31,28,25.00,8,8,8,0.0000,13148,10538,0.038188,,,,1.00,0,76,0.0000,0.8947,0.8854,0.8901,0.8929,0.8065,0.8475,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3-flash,doi_10_3390__e21020169,0.8748,0.9478,0.9087,63,66,60.83,7,7,7,2.2857,20341,14402,0.053377,,,,1.00,0,238,0.0000,0.8612,0.9527,0.9046,0.9217,0.9656,0.9432,0.8182,1.0000,0.9000,0.8571,0.8571,0.8571,1.0000,1.0000,1.0000
gemini-3-flash,doi_10_3390__e21030288,0.9545,0.9463,0.9499,43,44,42.00,5,5,5,0.0000,47698,23128,0.093233,,,,2.00,0,144,0.0000,0.9091,0.9259,0.9174,0.9545,0.9767,0.9655,1.0000,0.8889,0.9412,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3-flash,doi_10_3390__e21050448,0.8842,0.9348,0.9023,20,19,19.00,5,4,4,0.0000,13930,6192,0.025541,,,,1.00,0,50,0.0000,0.8684,0.9296,0.8980,1.0000,0.9500,0.9744,0.6667,1.0000,0.8000,1.0000,1.0000,1.0000,1.0000,0.8000,0.8889
gemini-3-flash,doi_10_3390__ma12071136,0.9233,0.8003,0.8545,53,50,50.00,5,5,5,3.0000,51235,21953,0.091477,,,,2.00,0,108,0.0000,0.9466,0.8322,0.8857,1.0000,0.9434,0.9709,1.0000,0.8947,0.9444,0.7500,0.5000,0.6000,1.0000,1.0000,1.0000
gemini-3-flash,doi_10_3390__met10111466,0.7317,0.8132,0.7637,39,39,26.00,7,6,6,1.8333,38194,26186,0.097655,,,,2.00,0,99,0.0000,0.7357,0.8443,0.7863,0.6667,0.6667,0.6667,0.5000,0.4167,0.4545,0.6944,1.0000,0.8197,1.0000,0.8571,0.9231
gemini-3-flash,doi_10_3390__met9030351,0.8226,0.7788,0.7980,14,13,8.30,4,3,3,0.0000,48775,24718,0.098542,,,,3.00,0,42,0.0000,0.7952,0.7825,0.7888,0.6385,0.5929,0.6148,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,0.7500,0.8571
gemini-3-flash,OVERALL,0.8861,0.8833,0.8843,674,674,580.47,101,97,97,0.5670,619608,323125,1.279179,0.0,0.0,0.0,1.58,0,1905,0.0000,0.8434,0.8751,0.8589,0.8612,0.8612,0.8612,0.8563,0.8034,0.8290,0.9301,0.9058,0.9178,1.0000,0.9604,0.9798
