model_name,doi,overall_precision,overall_recall,overall_f1,num_target_items,num_extracted_items,num_matched_items,num_target_materials,num_extracted_materials,num_matched_materials,avg_process_edit_distance,input_tokens,output_tokens,cost_usd,elapsed_seconds,avg_paper_time,max_paper_time,avg_attempts,num_hallucinated,num_total_numbers,hallucination_rate,value_precision,value_recall,value_f1,measurement_precision,measurement_recall,measurement_f1,config_precision,config_recall,config_f1,process_precision,process_recall,process_f1,material_precision,material_recall,material_f1
claude_code,doi_10_3390__e21010015,0.9322,0.9625,0.9460,68,80,64.50,6,6,6,0.0000,248148,33253,1.288280,,,,1.00,0,226,0.0000,0.8644,0.9523,0.9063,0.8063,0.9485,0.8716,1.0000,0.9091,0.9524,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
claude_code,doi_10_3390__e21020114,0.6787,0.6910,0.6835,98,96,44.70,7,7,7,0.0000,795385,38703,2.353813,,,,1.00,0,193,0.0000,0.4279,0.4034,0.4153,0.4656,0.4561,0.4608,0.7647,0.9286,0.8387,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
claude_code,doi_10_3390__e21020122,0.6986,0.7318,0.7145,31,29,25.90,8,8,8,0.5000,558870,18225,0.998293,,,,2.00,0,82,0.0000,0.7971,0.8635,0.8290,0.8931,0.8355,0.8633,0.0000,0.0000,0.0000,0.7500,0.7500,0.7500,1.0000,1.0000,1.0000
claude_code,doi_10_3390__e21020169,0.7940,0.7216,0.7456,63,64,48.00,7,7,7,4.4286,484949,37026,1.703553,,,,1.00,0,229,0.0000,0.7509,0.7399,0.7454,0.7500,0.7619,0.7559,0.5714,0.6667,0.6154,0.9143,0.5079,0.6531,1.0000,1.0000,1.0000
claude_code,doi_10_3390__e21030288,0.7878,0.8846,0.8258,43,40,27.00,5,5,5,0.0000,692812,29867,1.428612,,,,2.00,0,136,0.0000,0.7345,0.8025,0.7670,0.6750,0.6279,0.6506,0.4706,0.8889,0.6154,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
claude_code,doi_10_3390__e21050448,0.5653,0.8309,0.6649,20,23,10.20,5,10,5,0.2000,268683,24026,1.018276,,,,1.00,0,97,0.0000,0.5185,0.8118,0.6328,0.4435,0.5100,0.4744,0.2857,0.5000,0.3636,0.9412,1.0000,0.9697,0.5000,1.0000,0.6667
claude_code,doi_10_3390__ma12071136,0.9370,0.7802,0.8405,53,50,45.00,5,5,5,3.0000,929707,56843,2.423501,,,,2.00,0,108,0.0000,0.8741,0.7919,0.8310,0.9000,0.8491,0.8738,1.0000,0.8947,0.9444,1.0000,0.5000,0.6667,1.0000,1.0000,1.0000
claude_code,doi_10_3390__met10111466,0.6020,0.4277,0.4791,39,8,3.00,7,3,3,2.0000,640284,35394,1.648172,,,,1.00,0,40,0.0000,0.6452,0.3883,0.4848,0.3750,0.0769,0.1277,0.0000,0.0000,0.0000,0.6471,0.8462,0.7333,1.0000,0.4286,0.6000
claude_code,doi_10_3390__met9030351,0.7753,0.6484,0.7046,14,8,6.00,4,3,3,1.6667,496950,19628,1.022009,,,,2.00,0,37,0.0000,0.7451,0.6552,0.6972,0.7500,0.4286,0.5455,0.5000,0.5000,0.5000,0.8889,0.6667,0.7619,1.0000,0.7500,0.8571
claude_code,OVERALL,0.8031,0.7514,0.7752,674,616,459.68,101,100,95,1.0000,9231086,487777,24.057624,0.0,0.0,0.0,1.21,0,1816,0.0000,0.7537,0.7363,0.7449,0.7462,0.6820,0.7127,0.7029,0.5449,0.6139,0.8916,0.8022,0.8445,0.9500,0.9406,0.9453
codex,doi_10_1016__j_proeng_2012_03_043,0.8355,0.6881,0.7486,12,12,10.87,4,4,4,0.0000,183374,2181,0.094197,,,,1.00,0,27,0.0000,0.9709,0.6762,0.7972,0.9056,0.9056,0.9056,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
codex,doi_10_1038__ncomms10602,0.7607,0.8194,0.7881,19,22,17.00,1,1,1,0.0000,434409,4852,0.180403,,,,1.00,0,47,0.0000,0.8214,0.9388,0.8762,0.7727,0.8947,0.8293,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
codex,doi_10_1038__s41467_019_08460_2,0.6898,0.5477,0.5996,18,16,8.00,5,6,5,0.8000,315416,4343,0.196274,,,,1.00,0,48,0.0000,0.6296,0.4250,0.5075,0.5000,0.4444,0.4706,0.3333,0.1333,0.1905,1.0000,0.8261,0.9048,0.8333,1.0000,0.9091
codex,doi_10_1038__s41467_019_10533_1,0.9039,0.8157,0.8540,18,16,16.00,7,7,7,2.0000,525036,4103,0.201909,,,,1.00,0,51,0.0000,0.9079,0.8313,0.8679,1.0000,0.8889,0.9412,1.0000,0.6667,0.8000,0.7500,0.7500,0.7500,1.0000,1.0000,1.0000
codex,doi_10_1038__s41598_017_16509_9,0.7570,0.8661,0.8053,16,21,14.12,3,3,3,1.0000,749221,8041,0.369746,,,,1.00,0,48,0.0000,0.6948,0.8843,0.7782,0.6722,0.8823,0.7631,0.5714,0.6667,0.6154,0.8696,0.8696,0.8696,1.0000,1.0000,1.0000
codex,doi_10_1038__s41598_019_43329_w,0.9112,0.6770,0.7363,44,39,32.75,5,5,5,0.0000,689434,6554,0.319901,,,,1.00,0,108,0.0000,0.8224,0.6154,0.7040,0.8397,0.7443,0.7892,1.0000,0.1290,0.2286,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
codex,doi_10_1155__2019__2157592,0.8451,0.4937,0.5868,18,8,8.00,12,3,3,1.0000,224737,2703,0.103935,,,,1.00,0,22,0.0000,0.8235,0.3457,0.4870,1.0000,0.4444,0.6154,1.0000,1.0000,1.0000,0.6667,0.6667,0.6667,1.0000,0.2500,0.4000
codex,doi_10_3390__coatings9010016,0.3295,0.2631,0.2895,43,25,3.00,3,2,2,3.0000,516499,9086,0.253506,,,,2.00,0,71,0.0000,0.1340,0.1287,0.1313,0.1200,0.0698,0.0882,0.0833,0.1250,0.1000,0.5000,0.4000,0.4444,1.0000,0.6667,0.8000
codex,doi_10_3390__e16020870,0.9746,0.9298,0.9511,47,47,43.20,6,6,6,0.0000,370086,4613,0.231215,,,,1.00,0,138,0.0000,0.9491,0.8597,0.9022,0.9191,0.9191,0.9191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
codex,doi_10_3390__e18050189,0.7956,0.7627,0.7782,10,9,3.67,1,1,1,0.0000,314342,3187,0.125997,,,,1.00,0,26,0.0000,0.5911,0.5255,0.5564,0.4074,0.3667,0.3860,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
codex,doi_10_3390__e21010015,0.9401,0.9868,0.9623,68,80,65.50,6,6,6,0.0000,188887,7977,0.266233,,,,1.00,0,226,0.0000,0.8803,0.9735,0.9245,0.8187,0.9632,0.8851,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
codex,doi_10_3390__e21020114,0.6294,0.7063,0.6562,98,106,47.70,7,7,7,0.0000,315096,9278,0.240008,,,,2.00,0,203,0.0000,0.4196,0.4340,0.4266,0.4500,0.4867,0.4676,0.4643,0.9286,0.6190,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
codex,doi_10_3390__e21020122,0.6800,0.7271,0.7017,31,27,25.00,8,8,8,1.0000,169984,4124,0.123368,,,,1.00,0,79,0.0000,0.8200,0.8542,0.8367,0.9259,0.8065,0.8621,0.0000,0.0000,0.0000,0.6000,0.7500,0.6667,1.0000,1.0000,1.0000
codex,doi_10_3390__e21020169,0.7486,0.7310,0.7324,63,66,42.00,7,7,7,3.4286,231503,8000,0.251018,,,,2.00,0,244,0.0000,0.6544,0.7143,0.6830,0.6364,0.6667,0.6512,0.5714,0.6667,0.6154,0.9286,0.6190,0.7429,1.0000,1.0000,1.0000
codex,doi_10_3390__e21030288,0.5990,0.6556,0.6223,43,39,14.40,5,5,5,0.0000,431515,6872,0.294742,,,,1.00,0,143,0.0000,0.4230,0.4778,0.4487,0.3692,0.3349,0.3512,0.2500,0.4444,0.3200,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
codex,doi_10_3390__e21050448,0.5849,0.7982,0.6600,20,17,11.25,5,4,4,3.2500,204450,5122,0.195841,,,,2.00,0,55,0.0000,0.5842,0.8063,0.6775,0.6618,0.5625,0.6081,0.2857,0.5000,0.3636,0.5000,1.0000,0.6667,1.0000,0.8000,0.8889
codex,doi_10_3390__ma12071136,0.9333,0.7387,0.8146,53,54,45.00,5,5,5,3.0000,472748,8440,0.371312,,,,2.00,0,112,0.0000,0.9000,0.7248,0.8030,0.8333,0.8491,0.8411,0.8889,0.8421,0.8649,1.0000,0.5000,0.6667,1.0000,1.0000,1.0000
codex,doi_10_3390__met10111466,0.7397,0.8943,0.8072,39,37,30.50,7,7,7,2.1429,390372,9076,0.341697,,,,1.00,0,108,0.0000,0.7050,0.9080,0.7937,0.8243,0.7821,0.8026,0.6923,0.7500,0.7200,0.6667,0.8889,0.7619,1.0000,1.0000,1.0000
codex,doi_10_3390__met9030351,0.7233,0.6273,0.6562,14,15,8.30,4,3,3,2.0000,278039,5575,0.189844,,,,2.00,0,41,0.0000,0.6717,0.6397,0.6553,0.5533,0.5929,0.5724,0.2500,0.5000,0.3333,1.0000,0.6000,0.7500,1.0000,0.7500,0.8571
codex,OVERALL,0.7472,0.7113,0.7286,674,656,446.25,101,90,89,1.2472,7005148,114127,4.351145,0.0,0.0,0.0,1.32,0,1797,0.0000,0.6826,0.6734,0.6780,0.6803,0.6621,0.6711,0.5893,0.5562,0.5723,0.8459,0.7951,0.8197,0.9889,0.8812,0.9319
gemini_cli,doi_10_1016__j_proeng_2012_03_043,0.9465,0.8827,0.9122,12,16,10.87,4,4,4,0.0000,194706,1957,0.135179,,,,2.00,0,27,0.0000,0.8931,0.7655,0.8244,0.6792,0.9056,0.7762,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini_cli,doi_10_1038__ncomms10602,0.8010,0.8194,0.8100,19,19,17.00,1,1,1,0.0000,210958,2507,0.302489,,,,3.00,0,41,0.0000,0.9020,0.9388,0.9200,0.8947,0.8947,0.8947,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini_cli,doi_10_1038__s41467_019_08460_2,0.7328,0.6336,0.6621,18,18,11.80,5,6,5,2.4000,193758,3704,0.167864,,,,3.00,0,50,0.0000,0.7341,0.5567,0.6332,0.6556,0.6556,0.6556,0.6667,0.2667,0.3810,0.7037,0.8261,0.7600,0.8333,1.0000,0.9091
gemini_cli,doi_10_1038__s41467_019_10533_1,0.8407,0.8708,0.8552,18,25,18.00,7,7,7,2.0000,112222,2355,0.128014,,,,1.00,0,60,0.0000,0.8315,0.8916,0.8605,0.7200,1.0000,0.8372,0.8333,0.8333,0.8333,0.7500,0.7500,0.7500,1.0000,1.0000,1.0000
gemini_cli,doi_10_1038__s41598_017_16509_9,0.8878,0.8616,0.8734,16,19,14.62,3,3,3,1.3333,195637,6920,0.210526,,,,4.00,0,37,0.0000,0.8301,0.8427,0.8363,0.7693,0.9135,0.8352,1.0000,0.8333,0.9091,0.8636,0.8261,0.8444,1.0000,1.0000,1.0000
gemini_cli,doi_10_1038__s41598_019_43329_w,0.8364,0.8152,0.7697,44,71,43.50,5,5,5,1.0000,209971,3490,0.330279,,,,1.00,0,138,0.0000,0.7727,0.8916,0.8279,0.6127,0.9886,0.7565,1.0000,0.1290,0.2286,0.7500,1.0000,0.8571,1.0000,1.0000,1.0000
gemini_cli,doi_10_1155__2019__2157592,0.6484,0.8951,0.7240,18,16,14.75,12,10,10,2.2000,373715,6508,0.484826,,,,5.00,0,74,0.0000,0.6981,0.8403,0.7626,0.9219,0.8194,0.8676,0.3000,1.0000,0.4615,0.5217,1.0000,0.6857,1.0000,0.8333,0.9091
gemini_cli,doi_10_3390__coatings9010016,0.6000,0.4240,0.4842,43,20,8.00,3,3,3,3.0000,709993,4049,0.790679,,,,1.00,0,68,0.0000,0.4167,0.3302,0.3684,0.4000,0.1860,0.2540,0.5000,0.2500,0.3333,0.8333,0.3571,0.5000,1.0000,1.0000,1.0000
gemini_cli,doi_10_3390__e16020870,0.9804,0.9804,0.9804,47,47,44.00,6,6,6,0.0000,111749,3432,0.139992,,,,1.00,0,156,0.0000,0.9607,0.9607,0.9607,0.9362,0.9362,0.9362,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini_cli,doi_10_3390__e18050189,0.9435,0.9558,0.9495,10,10,8.82,1,1,1,0.0000,109378,2281,0.121462,,,,2.00,0,29,0.0000,0.8869,0.9116,0.8991,0.8817,0.8817,0.8817,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini_cli,doi_10_3390__e21010015,0.9469,0.9408,0.9435,68,80,65.50,6,6,6,0.0000,190412,4910,0.190349,,,,1.00,0,206,0.0000,0.8938,0.9089,0.9013,0.8187,0.9632,0.8851,1.0000,0.9091,0.9524,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini_cli,doi_10_3390__e21020114,0.7873,0.7781,0.7822,98,98,64.70,7,7,7,0.0000,411395,5068,0.490840,,,,4.00,0,195,0.0000,0.5947,0.5561,0.5748,0.6602,0.6602,0.6602,0.9333,1.0000,0.9655,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini_cli,doi_10_3390__e21020122,0.6439,0.7323,0.6843,31,29,26.00,8,8,8,1.0000,151158,3351,0.137454,,,,1.00,0,85,0.0000,0.7477,0.8646,0.8019,0.8966,0.8387,0.8667,0.0000,0.0000,0.0000,0.6000,0.7500,0.6667,1.0000,1.0000,1.0000
gemini_cli,doi_10_3390__e21020169,0.8596,0.8712,0.8653,63,58,46.00,7,7,7,0.4286,933603,14993,1.007948,,,,4.00,0,218,0.0000,0.7883,0.8114,0.7996,0.7931,0.7302,0.7603,0.8333,0.8333,0.8333,0.9524,0.9524,0.9524,1.0000,1.0000,1.0000
gemini_cli,doi_10_3390__e21030288,0.5983,0.6556,0.6208,43,38,14.40,5,5,5,0.0000,521470,4031,0.530126,,,,4.00,0,136,0.0000,0.4300,0.4778,0.4526,0.3789,0.3349,0.3556,0.2222,0.4444,0.2963,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini_cli,doi_10_3390__e21050448,0.5743,0.7993,0.6531,20,18,11.42,5,4,4,3.2500,229423,3595,0.322983,,,,3.00,0,61,0.0000,0.5629,0.8087,0.6638,0.6343,0.5708,0.6009,0.2857,0.5000,0.3636,0.5000,1.0000,0.6667,1.0000,0.8000,0.8889
gemini_cli,doi_10_3390__ma12071136,0.8737,0.7567,0.8081,53,52,40.00,5,5,5,3.0000,211693,8977,0.435900,,,,3.00,0,110,0.0000,0.8473,0.7450,0.7929,0.7692,0.7547,0.7619,1.0000,0.8947,0.9444,0.7500,0.5000,0.6000,1.0000,1.0000,1.0000
gemini_cli,doi_10_3390__met10111466,0.7933,0.8530,0.8154,39,33,31.00,7,6,6,2.3333,112460,5223,0.170240,,,,2.00,0,93,0.0000,0.7333,0.8534,0.7888,0.9394,0.7949,0.8611,1.0000,0.8333,0.9091,0.6333,0.8636,0.7308,1.0000,0.8571,0.9231
gemini_cli,doi_10_3390__met9030351,0.7312,0.6512,0.6722,14,15,8.30,4,3,3,2.0000,1482605,8324,1.349460,,,,4.00,0,44,0.0000,0.6873,0.6873,0.6873,0.5533,0.5929,0.5724,0.2500,0.5000,0.3333,1.0000,0.6000,0.7500,1.0000,0.7500,0.8571
gemini_cli,OVERALL,0.7869,0.7877,0.7864,674,682,498.67,101,97,96,1.3021,6666306,95675,7.446611,0.0,0.0,0.0,2.58,0,1828,0.0000,0.7405,0.7576,0.7490,0.7312,0.7399,0.7355,0.7338,0.6348,0.6807,0.7908,0.8553,0.8217,0.9897,0.9505,0.9697
