model_name,doi,overall_precision,overall_recall,overall_f1,num_target_items,num_extracted_items,num_matched_items,num_target_materials,num_extracted_materials,num_matched_materials,avg_process_edit_distance,input_tokens,output_tokens,cost_usd,elapsed_seconds,avg_paper_time,max_paper_time,avg_attempts,num_hallucinated,num_total_numbers,hallucination_rate,value_precision,value_recall,value_f1,measurement_precision,measurement_recall,measurement_f1,config_precision,config_recall,config_f1,process_precision,process_recall,process_f1,material_precision,material_recall,material_f1
claude-opus-4-6,doi_10_3390__e21010015,1.0000,0.8962,0.9442,68,63,63.00,6,5,5,0.0000,25128,4313,0.233465,,,,1.00,0,181,0.0000,1.0000,0.8970,0.9457,1.0000,0.9265,0.9618,1.0000,0.8182,0.9000,1.0000,1.0000,1.0000,1.0000,0.8333,0.9091
claude-opus-4-6,doi_10_3390__e21020114,0.7506,0.8213,0.7816,98,97,60.00,7,7,7,0.0000,56895,9943,0.533050,,,,2.00,0,227,0.0000,0.6063,0.6641,0.6339,0.6186,0.6122,0.6154,0.6500,0.9286,0.7647,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
claude-opus-4-6,doi_10_3390__e21020122,0.7207,0.8292,0.7701,31,30,27.00,8,8,8,0.5000,15013,2088,0.127265,,,,1.00,0,86,0.0000,0.8214,0.9583,0.8846,0.9000,0.8710,0.8852,0.0000,0.0000,0.0000,0.8000,1.0000,0.8889,1.0000,1.0000,1.0000
claude-opus-4-6,doi_10_3390__e21020169,0.9079,0.9760,0.9400,63,69,59.83,7,7,7,0.4286,54312,15075,0.648435,,,,2.00,0,256,0.0000,0.8778,0.9710,0.9220,0.8671,0.9497,0.9066,0.8571,1.0000,0.9231,0.9524,0.9524,0.9524,1.0000,1.0000,1.0000
claude-opus-4-6,doi_10_3390__e21030288,0.8827,0.9062,0.8940,43,40,29.00,5,5,5,0.0000,55357,7000,0.451785,,,,2.00,0,141,0.0000,0.8253,0.8457,0.8354,0.7250,0.6744,0.6988,0.8000,0.8889,0.8421,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
claude-opus-4-6,doi_10_3390__e21050448,0.8045,0.9362,0.8556,20,19,16.00,5,5,5,0.0000,15925,2506,0.142275,,,,1.00,0,54,0.0000,0.8090,0.9474,0.8727,0.8421,0.8000,0.8205,0.3333,0.7500,0.4615,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
claude-opus-4-6,doi_10_3390__ma12071136,0.9895,0.9619,0.9754,53,51,51.00,5,5,5,0.0000,58989,8530,0.508195,,,,2.00,0,110,0.0000,0.9790,0.9396,0.9589,1.0000,0.9623,0.9808,1.0000,0.9474,0.9730,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
claude-opus-4-6,doi_10_3390__met10111466,0.6325,0.5935,0.5854,39,22,14.00,7,3,3,3.0000,42522,6029,0.363335,,,,2.00,0,62,0.0000,0.5714,0.5333,0.5517,0.6364,0.3590,0.4590,0.5000,0.4167,0.4545,0.6087,1.0000,0.7568,1.0000,0.4286,0.6000
claude-opus-4-6,doi_10_3390__met9030351,0.8058,0.9069,0.8278,14,13,11.00,4,3,3,0.0000,34170,3380,0.255350,,,,2.00,0,42,0.0000,0.8116,0.8889,0.8485,0.8462,0.7857,0.8148,0.3333,1.0000,0.5000,1.0000,1.0000,1.0000,1.0000,0.7500,0.8571
claude-opus-4-6,OVERALL,0.8687,0.8985,0.8828,674,643,550.53,101,94,94,0.4149,607646,89548,5.276930,0.0,0.0,0.0,1.42,0,1889,0.0000,0.8308,0.8710,0.8504,0.8562,0.8168,0.8360,0.8142,0.8371,0.8255,0.9059,0.9892,0.9457,1.0000,0.9307,0.9641
gpt-5-2-high,doi_10_1016__j_proeng_2012_03_043,1.0000,1.0000,1.0000,12,12,12.00,4,4,4,0.0000,10512,4481,0.057950,,,,1.00,0,35,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_1038__ncomms10602,0.7535,0.8194,0.7840,19,22,17.00,1,1,1,0.0000,17887,5943,0.081789,,,,2.00,0,47,0.0000,0.8070,0.9388,0.8679,0.7727,0.8947,0.8293,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_1038__s41467_019_08460_2,0.9279,0.9279,0.9279,18,18,14.90,5,5,5,0.0000,16987,17726,0.198494,,,,1.00,0,55,0.0000,0.9158,0.9158,0.9158,0.8278,0.8278,0.8278,0.8000,0.8000,0.8000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_1038__s41467_019_10533_1,0.9202,0.9880,0.9515,18,16,16.00,7,7,7,1.0000,18375,11893,0.141899,,,,1.00,0,51,0.0000,0.9205,0.9759,0.9474,1.0000,0.8889,0.9412,1.0000,1.0000,1.0000,0.8000,1.0000,0.8889,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_1038__s41598_017_16509_9,0.7747,0.7733,0.7539,16,21,15.70,3,3,3,3.6667,13689,16784,0.184951,,,,1.00,0,42,0.0000,0.6244,0.7379,0.6764,0.7476,0.9812,0.8486,0.7500,1.0000,0.8571,1.0000,0.5217,0.6857,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_1038__s41598_019_43329_w,0.7998,0.9948,0.8765,44,44,42.50,5,5,5,0.0000,22862,21127,0.239847,,,,1.00,0,158,0.0000,0.6261,0.9895,0.7669,0.9659,0.9659,0.9659,0.9118,1.0000,0.9538,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_1155__2019__2157592,0.8458,0.9871,0.9058,18,18,17.00,12,12,12,1.3333,26000,17832,0.210820,,,,2.00,0,88,0.0000,0.8370,0.9741,0.9004,0.9444,0.9444,0.9444,1.0000,1.0000,1.0000,0.6364,1.0000,0.7778,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__coatings9010016,0.7162,0.8100,0.7359,43,34,30.00,3,2,2,5.0000,16306,22879,0.249172,,,,1.00,0,84,0.0000,0.6545,0.7200,0.6857,0.8824,0.6977,0.7792,1.0000,1.0000,1.0000,0.4444,1.0000,0.6154,1.0000,0.6667,0.8000
gpt-5-2-high,doi_10_3390__e16020870,0.8688,0.8901,0.8791,47,47,35.00,6,6,6,0.0000,17097,8418,0.105551,,,,1.00,0,156,0.0000,0.7376,0.7801,0.7583,0.7447,0.7447,0.7447,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e18050189,1.0000,1.0000,1.0000,10,10,10.00,1,1,1,0.0000,18439,6963,0.092679,,,,1.00,0,30,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e21010015,0.9538,1.0000,0.9758,68,80,68.00,6,6,6,0.0000,20753,18141,0.207351,,,,1.00,0,226,0.0000,0.9077,1.0000,0.9516,0.8500,1.0000,0.9189,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e21020114,0.6989,0.7412,0.7183,98,106,52.50,7,7,7,0.0000,46582,32042,0.378648,,,,2.00,0,236,0.0000,0.4621,0.5468,0.5009,0.4953,0.5357,0.5147,0.7857,0.7857,0.7857,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e21020122,0.6959,0.7922,0.7399,31,28,24.90,8,8,8,0.5000,12219,17618,0.191454,,,,1.00,0,81,0.0000,0.7718,0.8844,0.8243,0.8893,0.8032,0.8441,0.0000,0.0000,0.0000,0.8000,1.0000,0.8889,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e21020169,0.8664,0.9882,0.9209,63,72,62.00,7,7,7,0.2857,18904,27857,0.302200,,,,1.00,0,259,0.0000,0.8108,0.9890,0.8911,0.8611,0.9841,0.9185,0.7826,1.0000,0.8780,0.9683,0.9683,0.9683,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e21030288,0.6226,0.6790,0.6471,43,44,17.00,5,5,5,0.0000,70337,34150,0.429421,,,,3.00,0,149,0.0000,0.4595,0.5247,0.4899,0.3864,0.3953,0.3908,0.2857,0.4444,0.3478,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__e21050448,0.7765,0.9428,0.8426,20,21,17.00,5,5,5,0.2000,13031,16827,0.184559,,,,1.00,0,59,0.0000,0.7766,0.9605,0.8588,0.8095,0.8500,0.8293,0.3333,0.7500,0.4615,0.9412,1.0000,0.9697,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__ma12071136,0.9484,0.9507,0.9489,53,50,50.00,5,5,5,0.0000,47483,25321,0.312564,,,,2.00,0,108,0.0000,0.8968,0.9329,0.9145,1.0000,0.9434,0.9709,1.0000,0.8947,0.9444,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__met10111466,0.6839,0.8758,0.7652,39,45,29.00,7,7,7,2.1429,57692,48032,0.552435,,,,3.00,0,116,0.0000,0.6512,0.8960,0.7542,0.6444,0.7436,0.6905,0.5000,0.6667,0.5714,0.6667,0.8889,0.7619,1.0000,1.0000,1.0000
gpt-5-2-high,doi_10_3390__met9030351,0.8363,0.7923,0.8116,14,13,10.00,4,3,3,0.0000,43593,44737,0.501861,,,,3.00,0,42,0.0000,0.8226,0.8095,0.8160,0.7692,0.7143,0.7407,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,0.7500,0.8571
gpt-5-2-high,OVERALL,0.8060,0.8964,0.8479,674,701,540.50,101,99,99,0.6667,508748,398771,4.623645,0.0,0.0,0.0,1.53,0,2022,0.0000,0.7340,0.8523,0.7888,0.7710,0.8019,0.7862,0.7573,0.8764,0.8125,0.8768,0.9585,0.9158,1.0000,0.9802,0.9900
gemini-3.1-pro,doi_10_1016__j_proeng_2012_03_043,0.9667,1.0000,0.9828,12,16,12.00,4,4,4,0.0000,11241,6613,0.101838,,,,1.00,0,35,0.0000,0.9333,1.0000,0.9655,0.7500,1.0000,0.8571,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_1038__ncomms10602,0.8100,0.8194,0.8146,19,19,17.00,1,1,1,0.0000,39165,12816,0.232122,,,,2.00,0,41,0.0000,0.9200,0.9388,0.9293,0.8947,0.8947,0.8947,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_1038__s41467_019_08460_2,0.9093,0.9917,0.9462,18,18,16.00,5,5,5,1.6000,37913,20730,0.324586,,,,2.00,0,54,0.0000,0.9219,0.9833,0.9516,0.8889,0.8889,0.8889,1.0000,1.0000,1.0000,0.7419,1.0000,0.8519,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_1038__s41467_019_10533_1,1.0000,1.0000,1.0000,18,18,18.00,7,7,7,0.0000,40628,13263,0.240412,,,,2.00,0,53,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_1038__s41598_017_16509_9,1.0000,0.7593,0.8505,16,16,16.00,3,3,3,4.0000,30684,11494,0.199296,,,,2.00,0,31,0.0000,1.0000,0.7273,0.8421,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.4783,0.6471,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_1038__s41598_019_43329_w,0.9831,1.0000,0.9914,44,44,44.00,5,5,5,0.0000,51620,20124,0.344728,,,,2.00,0,143,0.0000,0.9662,1.0000,0.9828,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_1155__2019__2157592,0.8591,0.9914,0.9152,18,18,18.00,12,12,12,1.3333,13517,12683,0.179230,,,,1.00,0,88,0.0000,0.8636,0.9828,0.9194,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6364,1.0000,0.7778,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_3390__coatings9010016,0.7959,0.8000,0.7694,43,18,18.00,3,2,2,5.0000,36924,22048,0.338424,,,,2.00,0,64,0.0000,0.8140,0.7000,0.7527,1.0000,0.4186,0.5902,1.0000,1.0000,1.0000,0.4444,1.0000,0.6154,1.0000,0.6667,0.8000
gemini-3.1-pro,doi_10_3390__e16020870,1.0000,1.0000,1.0000,47,47,47.00,6,6,6,0.0000,18450,10976,0.168612,,,,1.00,0,156,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_3390__e18050189,1.0000,1.0000,1.0000,10,10,10.00,1,1,1,0.0000,40096,5272,0.143456,,,,2.00,0,30,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_3390__e21010015,1.0000,1.0000,1.0000,68,68,68.00,6,6,6,0.0000,48670,22053,0.361976,,,,2.00,0,202,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_3390__e21020114,0.7654,0.8015,0.7826,98,98,59.00,7,7,7,0.0000,50159,21874,0.362806,,,,2.00,0,228,0.0000,0.5683,0.6031,0.5852,0.6020,0.6020,0.6020,0.8750,1.0000,0.9333,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_3390__e21020122,0.9215,1.0000,0.9578,31,31,31.00,8,8,8,0.5000,13148,12048,0.170872,,,,1.00,0,80,0.0000,0.9231,1.0000,0.9600,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8000,1.0000,0.8889,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_3390__e21020169,0.9100,0.9100,0.9100,63,63,54.00,7,7,7,0.2857,20341,22051,0.305294,,,,1.00,0,232,0.0000,0.8828,0.8828,0.8828,0.8571,0.8571,0.8571,0.8333,0.8333,0.8333,0.9683,0.9683,0.9683,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_3390__e21030288,0.9506,0.9340,0.9418,43,44,33.00,5,5,5,0.0000,47123,20685,0.342466,,,,2.00,0,149,0.0000,0.9012,0.9012,0.9012,0.7500,0.7674,0.7586,1.0000,0.8889,0.9412,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_3390__e21050448,0.7348,0.9207,0.8039,20,18,17.00,5,4,4,2.2500,29459,16374,0.255406,,,,2.00,0,48,0.0000,0.7619,0.9014,0.8258,0.9444,0.8500,0.8947,0.5714,1.0000,0.7273,0.5909,1.0000,0.7429,1.0000,0.8000,0.8889
gemini-3.1-pro,doi_10_3390__ma12071136,1.0000,1.0000,1.0000,53,53,53.00,5,5,5,0.0000,51123,22330,0.370206,,,,2.00,0,112,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_3390__met10111466,0.8310,0.9550,0.8802,39,34,34.00,7,7,7,2.2857,38405,23569,0.359638,,,,2.00,0,105,0.0000,0.8108,0.9600,0.8791,1.0000,0.8718,0.9315,1.0000,0.8333,0.9091,0.6279,1.0000,0.7714,1.0000,1.0000,1.0000
gemini-3.1-pro,doi_10_3390__met9030351,0.9602,0.8935,0.9237,14,11,9.30,4,3,3,0.0000,47136,20473,0.339948,,,,3.00,0,40,0.0000,0.9203,0.8619,0.8902,0.8455,0.6643,0.7440,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7500,0.8571
gemini-3.1-pro,OVERALL,0.9044,0.9348,0.9188,674,644,574.30,101,98,98,0.7857,665802,317476,5.141316,0.0,0.0,0.0,1.79,0,1891,0.0000,0.8836,0.9050,0.8942,0.8918,0.8521,0.8715,0.9500,0.9607,0.9553,0.8502,0.9634,0.9033,1.0000,0.9703,0.9849
